"","latitude","longitude","neighbourhood_group","room_type","price","minimum_nights"
"33993",40.78981,-73.9697,"Manhattan","Entire home/apt",275,14
"33994",40.79682,-73.96282,"Manhattan","Private room",67,1
"33995",40.70685,-73.96663,"Brooklyn","Private room",82,1
"33996",40.6442,-73.93266,"Brooklyn","Private room",45,3
"33997",40.79485,-73.9755,"Manhattan","Entire home/apt",146,3
"33998",40.721,-73.94143,"Brooklyn","Shared room",41,30
"33999",40.72133,-73.93995,"Brooklyn","Shared room",38,30
"34000",40.73968,-73.99746,"Manhattan","Private room",150,2
"34001",40.68988,-73.76308,"Queens","Private room",208,1
"34002",40.70458,-73.92753,"Brooklyn","Private room",95,2
"34003",40.70274,-73.9263,"Brooklyn","Private room",82,2
"34004",40.7076,-73.93426,"Brooklyn","Private room",67,2
"34005",40.70521,-73.93554,"Brooklyn","Private room",67,2
"34006",40.75707,-73.96417,"Manhattan","Entire home/apt",250,2
"34007",40.75003,-73.99589,"Manhattan","Entire home/apt",250,14
"34008",40.71251,-73.81674,"Queens","Private room",70,1
"34009",40.663,-73.86723,"Brooklyn","Entire home/apt",85,3
"34010",40.72847,-73.98807,"Manhattan","Entire home/apt",150,2
"34011",40.76717,-73.98614,"Manhattan","Entire home/apt",185,30
"34012",40.82237,-73.94001,"Manhattan","Entire home/apt",104,1
"34013",40.71794,-73.99686,"Manhattan","Private room",75,3
"34014",40.7045,-73.937,"Brooklyn","Private room",60,3
"34015",40.76782,-73.98351,"Manhattan","Entire home/apt",250,1
"34016",40.74389,-73.97149,"Manhattan","Entire home/apt",340,30
"34017",40.66361,-73.99246,"Brooklyn","Private room",50,2
"34018",40.71771,-73.96431,"Brooklyn","Entire home/apt",185,30
"34019",40.74037,-74.00015,"Manhattan","Entire home/apt",210,30
"34020",40.73751,-73.7839,"Queens","Entire home/apt",285,2
"34021",40.80681,-73.95119,"Manhattan","Private room",125,1
"34022",40.75503,-73.99724,"Manhattan","Private room",53,30
"34023",40.64127,-73.95525,"Brooklyn","Private room",45,1
"34024",40.79514,-73.96687,"Manhattan","Entire home/apt",250,30
"34025",40.74829,-74.00462,"Manhattan","Entire home/apt",425,2
"34026",40.70225,-73.90177,"Queens","Private room",50,1
"34027",40.7523,-73.87204,"Queens","Private room",46,3
"34028",40.71765,-73.99798,"Manhattan","Private room",140,31
"34029",40.7246,-73.97687,"Manhattan","Private room",58,4
"34030",40.6881,-73.97642,"Brooklyn","Private room",86,2
"34031",40.66636,-73.99052,"Brooklyn","Entire home/apt",111,2
"34032",40.72078,-73.98762,"Manhattan","Entire home/apt",207,2
"34033",40.70626,-73.92921,"Brooklyn","Private room",47,13
"34034",40.83201,-73.89996,"Bronx","Entire home/apt",140,2
"34035",40.71258,-73.95764,"Brooklyn","Private room",90,21
"34036",40.69698,-73.72962,"Queens","Private room",40,1
"34037",40.64992,-74.01169,"Brooklyn","Entire home/apt",750,1
"34038",40.68684,-73.98167,"Brooklyn","Private room",80,2
"34039",40.73933,-73.84851,"Queens","Entire home/apt",100,2
"34040",40.76092,-73.9922,"Manhattan","Private room",180,2
"34041",40.76405,-73.98695,"Manhattan","Shared room",75,1
"34042",40.6984,-73.92767,"Brooklyn","Entire home/apt",275,2
"34043",40.68293,-73.98979,"Brooklyn","Private room",95,30
"34044",40.67175,-73.92117,"Brooklyn","Private room",46,3
"34045",40.68188,-73.98978,"Brooklyn","Private room",96,30
"34046",40.71128,-73.89338,"Queens","Private room",44,3
"34047",40.64985,-74.00835,"Brooklyn","Entire home/apt",100,2
"34048",40.72048,-73.81458,"Queens","Entire home/apt",139,4
"34049",40.76196,-73.98536,"Manhattan","Entire home/apt",280,30
"34050",40.74427,-73.95477,"Queens","Entire home/apt",125,5
"34051",40.70596,-73.93847,"Brooklyn","Private room",80,2
"34052",40.74158,-73.99585,"Manhattan","Entire home/apt",245,29
"34053",40.70719,-73.94021,"Brooklyn","Private room",70,2
"34054",40.71185,-73.96292,"Brooklyn","Private room",95,2
"34055",40.68872,-73.93183,"Brooklyn","Entire home/apt",130,3
"34056",40.71153,-73.96453,"Brooklyn","Private room",110,2
"34057",40.82607,-73.95124,"Manhattan","Private room",54,23
"34058",40.70506,-73.91731,"Brooklyn","Entire home/apt",100,2
"34059",40.64456,-74.01135,"Brooklyn","Private room",45,1
"34060",40.70458,-73.90269,"Queens","Entire home/apt",99,3
"34061",40.71998,-73.94216,"Brooklyn","Entire home/apt",145,3
"34062",40.68585,-73.94919,"Brooklyn","Private room",60,30
"34063",40.69997,-73.90721,"Queens","Entire home/apt",275,2
"34064",40.68214,-73.96536,"Brooklyn","Entire home/apt",119,6
"34065",40.66726,-73.78666,"Queens","Private room",70,5
"34066",40.67076,-73.98903,"Brooklyn","Entire home/apt",350,2
"34067",40.71784,-73.95611,"Brooklyn","Private room",225,4
"34068",40.71294,-73.95866,"Brooklyn","Private room",95,2
"34069",40.71269,-73.95815,"Brooklyn","Private room",95,2
"34070",40.69052,-73.94149,"Brooklyn","Shared room",30,1
"34071",40.69206,-73.94072,"Brooklyn","Shared room",30,1
"34072",40.7396,-73.88119,"Queens","Entire home/apt",165,1
"34073",40.82226,-73.95569,"Manhattan","Private room",62,1
"34074",40.66091,-73.93244,"Brooklyn","Entire home/apt",149,2
"34075",40.8212,-73.92859,"Bronx","Entire home/apt",80,3
"34076",40.69482,-73.91096,"Brooklyn","Private room",60,1
"34077",40.653,-73.97717,"Brooklyn","Entire home/apt",120,7
"34078",40.69508,-73.93735,"Brooklyn","Shared room",79,2
"34079",40.69359,-73.93911,"Brooklyn","Private room",80,2
"34080",40.80127,-73.96166,"Manhattan","Private room",72,2
"34081",40.76456,-73.98818,"Manhattan","Shared room",75,1
"34082",40.76462,-73.9886,"Manhattan","Shared room",75,1
"34083",40.76441,-73.98692,"Manhattan","Shared room",75,1
"34084",40.85419,-73.93013,"Manhattan","Entire home/apt",140,2
"34085",40.69183,-73.94185,"Brooklyn","Private room",65,7
"34086",40.7111,-73.98689,"Manhattan","Shared room",35,14
"34087",40.86203,-73.93037,"Manhattan","Entire home/apt",71,1
"34088",40.68944,-73.95089,"Brooklyn","Private room",50,7
"34089",40.76476,-73.97511,"Manhattan","Entire home/apt",395,1
"34090",40.76459,-73.97529,"Manhattan","Entire home/apt",395,1
"34091",40.71171,-73.963,"Brooklyn","Entire home/apt",200,4
"34092",40.71389,-74.00484,"Manhattan","Entire home/apt",199,3
"34093",40.85322,-73.85144,"Bronx","Private room",75,5
"34094",40.81033,-73.94286,"Manhattan","Entire home/apt",150,3
"34095",40.63328,-74.01978,"Brooklyn","Entire home/apt",145,1
"34096",40.75762,-73.98486,"Manhattan","Entire home/apt",325,1
"34097",40.79371,-73.93995,"Manhattan","Entire home/apt",100,2
"34098",40.67458,-73.96079,"Brooklyn","Private room",55,14
"34099",40.72235,-73.99454,"Manhattan","Entire home/apt",140,1
"34100",40.68063,-73.91689,"Brooklyn","Private room",65,1
"34101",40.71407,-73.93936,"Brooklyn","Private room",67,30
"34102",40.71538,-73.94148,"Brooklyn","Private room",67,30
"34103",40.66153,-73.99297,"Brooklyn","Private room",65,1
"34104",40.71653,-73.94131,"Brooklyn","Private room",48,90
"34105",40.72769,-73.98498,"Manhattan","Private room",150,1
"34106",40.78246,-73.97654,"Manhattan","Entire home/apt",155,7
"34107",40.79908,-73.96215,"Manhattan","Private room",87,1
"34108",40.72674,-73.99673,"Manhattan","Entire home/apt",200,3
"34109",40.65887,-73.9198,"Brooklyn","Entire home/apt",250,3
"34110",40.79936,-73.96243,"Manhattan","Private room",79,1
"34111",40.7117,-73.9608,"Brooklyn","Private room",100,3
"34112",40.6726,-73.93992,"Brooklyn","Entire home/apt",135,3
"34113",40.66648,-73.91375,"Brooklyn","Entire home/apt",98,2
"34114",40.62697,-73.91357,"Brooklyn","Entire home/apt",121,30
"34115",40.79473,-73.96744,"Manhattan","Entire home/apt",350,30
"34116",40.81379,-73.93536,"Manhattan","Private room",90,1
"34117",40.85671,-73.93011,"Manhattan","Shared room",40,1
"34118",40.72367,-73.99868,"Manhattan","Entire home/apt",1250,4
"34119",40.6855,-73.96112,"Brooklyn","Entire home/apt",999,1
"34120",40.67788,-73.94525,"Brooklyn","Private room",100,2
"34121",40.6964,-73.92675,"Brooklyn","Private room",65,3
"34122",40.77997,-73.95214,"Manhattan","Entire home/apt",99,7
"34123",40.77681,-73.95472,"Manhattan","Entire home/apt",150,2
"34124",40.65639,-73.98242,"Brooklyn","Entire home/apt",250,1
"34125",40.68528,-73.958,"Brooklyn","Entire home/apt",179,4
"34126",40.66774,-73.99292,"Brooklyn","Private room",70,2
"34127",40.77977,-73.95757,"Manhattan","Shared room",115,2
"34128",40.67745,-73.91954,"Brooklyn","Entire home/apt",158,2
"34129",40.72848,-74.00116,"Manhattan","Private room",200,1
"34130",40.66171,-73.94417,"Brooklyn","Private room",49,1
"34131",40.71603,-73.9409,"Brooklyn","Entire home/apt",128,5
"34132",40.74079,-73.98303,"Manhattan","Entire home/apt",750,31
"34133",40.6597,-73.94863,"Brooklyn","Entire home/apt",200,2
"34134",40.74353,-73.90443,"Queens","Private room",35,29
"34135",40.78802,-73.97253,"Manhattan","Entire home/apt",250,2
"34136",40.75017,-73.89219,"Queens","Entire home/apt",180,5
"34137",40.70975,-73.95651,"Brooklyn","Private room",80,1
"34138",40.73666,-73.99851,"Manhattan","Private room",59,7
"34139",40.67738,-73.99723,"Brooklyn","Entire home/apt",180,3
"34140",40.7348,-73.98312,"Manhattan","Private room",189,1
"34141",40.68345,-73.93874,"Brooklyn","Entire home/apt",95,3
"34142",40.73411,-73.98289,"Manhattan","Private room",199,1
"34143",40.72527,-73.98338,"Manhattan","Private room",100,1
"34144",40.73237,-73.99344,"Manhattan","Private room",200,30
"34145",40.73264,-74.0062,"Manhattan","Entire home/apt",275,1
"34146",40.64436,-73.99866,"Brooklyn","Private room",55,3
"34147",40.68426,-73.9451,"Brooklyn","Private room",62,2
"34148",40.71694,-73.99032,"Manhattan","Private room",93,1
"34149",40.68554,-73.9442,"Brooklyn","Private room",62,2
"34150",40.80203,-73.93885,"Manhattan","Shared room",60,1
"34151",40.68374,-73.94368,"Brooklyn","Private room",55,2
"34152",40.70917,-73.93513,"Brooklyn","Private room",50,2
"34153",40.69817,-73.93776,"Brooklyn","Private room",35,2
"34154",40.62972,-74.12539,"Staten Island","Private room",22,1
"34155",40.80209,-73.96742,"Manhattan","Private room",70,2
"34156",40.80233,-73.96742,"Manhattan","Entire home/apt",350,1
"34157",40.74217,-73.99649,"Manhattan","Entire home/apt",98,12
"34158",40.68477,-73.96799,"Brooklyn","Entire home/apt",189,10
"34159",40.8859,-73.83517,"Bronx","Entire home/apt",95,3
"34160",40.527,-74.20941,"Staten Island","Private room",118,1
"34161",40.73438,-73.95863,"Brooklyn","Entire home/apt",230,10
"34162",40.59886,-74.13217,"Staten Island","Entire home/apt",249,4
"34163",40.81523,-73.9463,"Manhattan","Private room",75,2
"34164",40.80714,-73.93747,"Manhattan","Private room",80,1
"34165",40.73894,-74.00108,"Manhattan","Entire home/apt",250,2
"34166",40.75316,-73.97241,"Manhattan","Entire home/apt",450,6
"34167",40.81561,-73.93692,"Manhattan","Entire home/apt",130,3
"34168",40.77159,-73.98215,"Manhattan","Entire home/apt",151,5
"34169",40.67022,-73.77296,"Queens","Private room",90,1
"34170",40.5721,-73.99712,"Brooklyn","Private room",290,1
"34171",40.63528,-74.00734,"Brooklyn","Private room",60,1
"34172",40.74309,-73.99535,"Manhattan","Private room",115,55
"34173",40.70617,-74.00948,"Manhattan","Entire home/apt",200,7
"34174",40.73144,-74.00523,"Manhattan","Entire home/apt",250,3
"34175",40.68031,-73.9186,"Brooklyn","Private room",44,2
"34176",40.72327,-73.98105,"Manhattan","Private room",160,2
"34177",40.74676,-74.00308,"Manhattan","Entire home/apt",329,4
"34178",40.76668,-73.99656,"Manhattan","Entire home/apt",135,2
"34179",40.69088,-73.94499,"Brooklyn","Private room",70,1
"34180",40.72617,-73.97934,"Manhattan","Entire home/apt",275,2
"34181",40.83668,-73.94476,"Manhattan","Private room",37,13
"34182",40.71326,-73.9644,"Brooklyn","Entire home/apt",175,5
"34183",40.74585,-73.98237,"Manhattan","Private room",100,4
"34184",40.68863,-73.93902,"Brooklyn","Private room",55,2
"34185",40.77093,-73.95485,"Manhattan","Entire home/apt",86,3
"34186",40.75546,-73.98086,"Manhattan","Entire home/apt",200,4
"34187",40.74103,-73.88253,"Queens","Private room",59,2
"34188",40.73916,-73.99471,"Manhattan","Entire home/apt",85,14
"34189",40.77648,-73.95428,"Manhattan","Entire home/apt",215,2
"34190",40.74446,-73.90466,"Queens","Private room",45,30
"34191",40.71145,-73.95302,"Brooklyn","Entire home/apt",315,1
"34192",40.65421,-73.96155,"Brooklyn","Shared room",47,2
"34193",40.69122,-73.9907,"Brooklyn","Entire home/apt",149,6
"34194",40.72338,-73.98346,"Manhattan","Entire home/apt",100,2
"34195",40.7392,-73.79181,"Queens","Entire home/apt",250,1
"34196",40.57987,-73.95889,"Brooklyn","Private room",65,1
"34197",40.78493,-73.97683,"Manhattan","Private room",50,4
"34198",40.64188,-73.95317,"Brooklyn","Private room",65,2
"34199",40.86945,-73.92123,"Manhattan","Entire home/apt",106,30
"34200",40.64651,-73.90043,"Brooklyn","Private room",59,2
"34201",40.78986,-73.96688,"Manhattan","Entire home/apt",195,2
"34202",40.68007,-73.92963,"Brooklyn","Entire home/apt",150,5
"34203",40.70181,-73.91566,"Brooklyn","Private room",65,1
"34204",40.76176,-73.98981,"Manhattan","Entire home/apt",700,4
"34205",40.80603,-73.94114,"Manhattan","Entire home/apt",275,2
"34206",40.71936,-73.99229,"Manhattan","Entire home/apt",137,5
"34207",40.6417,-73.95251,"Brooklyn","Private room",55,2
"34208",40.71671,-73.94094,"Brooklyn","Private room",70,6
"34209",40.68925,-73.97108,"Brooklyn","Entire home/apt",165,2
"34210",40.82855,-73.91856,"Bronx","Private room",47,1
"34211",40.70144,-73.92094,"Brooklyn","Private room",35,5
"34212",40.75817,-73.89893,"Queens","Entire home/apt",85,1
"34213",40.68652,-73.94848,"Brooklyn","Private room",46,3
"34214",40.69033,-73.98994,"Brooklyn","Entire home/apt",130,3
"34215",40.73933,-73.9797,"Manhattan","Entire home/apt",185,7
"34216",40.64599,-73.96079,"Brooklyn","Entire home/apt",100,2
"34217",40.8183,-73.93828,"Manhattan","Private room",52,1
"34218",40.6875,-73.9588,"Brooklyn","Private room",150,1
"34219",40.68454,-73.96425,"Brooklyn","Entire home/apt",88,3
"34220",40.76391,-73.99325,"Manhattan","Shared room",39,1
"34221",40.74161,-73.92505,"Queens","Shared room",40,1
"34222",40.74708,-73.99131,"Manhattan","Entire home/apt",155,3
"34223",40.77405,-73.90328,"Queens","Private room",55,20
"34224",40.65086,-73.97757,"Brooklyn","Private room",65,2
"34225",40.806,-73.94082,"Manhattan","Private room",90,2
"34226",40.64118,-73.95245,"Brooklyn","Private room",54,2
"34227",40.64228,-73.95204,"Brooklyn","Private room",40,2
"34228",40.61768,-73.91669,"Brooklyn","Entire home/apt",85,2
"34229",40.74022,-73.87614,"Queens","Private room",34,30
"34230",40.69176,-73.99336,"Brooklyn","Entire home/apt",132,3
"34231",40.82372,-73.95122,"Manhattan","Private room",80,2
"34232",40.75019,-73.97045,"Manhattan","Entire home/apt",225,30
"34233",40.77093,-73.95873,"Manhattan","Entire home/apt",285,30
"34234",40.75237,-73.9704,"Manhattan","Entire home/apt",190,30
"34235",40.6756,-73.95232,"Brooklyn","Private room",140,2
"34236",40.68167,-73.93608,"Brooklyn","Entire home/apt",87,2
"34237",40.77377,-73.9048,"Queens","Private room",50,15
"34238",40.69456,-73.96439,"Brooklyn","Private room",120,1
"34239",40.76795,-73.98432,"Manhattan","Entire home/apt",165,2
"34240",40.6939,-73.93239,"Brooklyn","Private room",50,6
"34241",40.82423,-73.95056,"Manhattan","Private room",49,1
"34242",40.74756,-73.99072,"Manhattan","Private room",165,2
"34243",40.68625,-73.94045,"Brooklyn","Entire home/apt",192,1
"34244",40.68049,-73.91918,"Brooklyn","Entire home/apt",150,2
"34245",40.68876,-73.97048,"Brooklyn","Entire home/apt",1200,3
"34246",40.72673,-73.98766,"Manhattan","Private room",415,1
"34247",40.63956,-73.95033,"Brooklyn","Private room",75,3
"34248",40.69149,-73.96043,"Brooklyn","Private room",60,2
"34249",40.80136,-73.95158,"Manhattan","Entire home/apt",100,3
"34250",40.71219,-73.96301,"Brooklyn","Entire home/apt",329,4
"34251",40.65614,-73.9584,"Brooklyn","Private room",39,1
"34252",40.73399,-74.00357,"Manhattan","Entire home/apt",89,1
"34253",40.6395,-73.96507,"Brooklyn","Entire home/apt",150,4
"34254",40.70571,-74.00675,"Manhattan","Entire home/apt",139,3
"34255",40.74462,-74.0013,"Manhattan","Entire home/apt",230,2
"34256",40.7159,-73.95905,"Brooklyn","Private room",75,2
"34257",40.7154,-73.93926,"Brooklyn","Entire home/apt",135,2
"34258",40.79729,-73.93092,"Manhattan","Entire home/apt",185,1
"34259",40.77979,-73.95297,"Manhattan","Entire home/apt",128,1
"34260",40.66483,-73.95883,"Brooklyn","Entire home/apt",110,4
"34261",40.74832,-73.98423,"Manhattan","Private room",80,5
"34262",40.74017,-73.99485,"Manhattan","Entire home/apt",175,3
"34263",40.67329,-73.96627,"Brooklyn","Entire home/apt",160,5
"34264",40.7297,-73.98552,"Manhattan","Entire home/apt",250,7
"34265",40.73692,-74.00531,"Manhattan","Entire home/apt",225,2
"34266",40.76087,-73.88375,"Queens","Private room",45,3
"34267",40.78306,-73.94524,"Manhattan","Entire home/apt",150,30
"34268",40.64275,-74.08001,"Staten Island","Private room",120,2
"34269",40.68991,-73.91179,"Brooklyn","Private room",50,2
"34270",40.80279,-73.96325,"Manhattan","Private room",60,2
"34271",40.70265,-73.92606,"Brooklyn","Private room",70,2
"34272",40.70442,-73.92752,"Brooklyn","Private room",80,2
"34273",40.76035,-73.99524,"Manhattan","Entire home/apt",200,2
"34274",40.75785,-73.81948,"Queens","Entire home/apt",120,3
"34275",40.70775,-73.90853,"Queens","Private room",53,7
"34276",40.74506,-73.92444,"Queens","Entire home/apt",200,1
"34277",40.78461,-73.98078,"Manhattan","Entire home/apt",175,30
"34278",40.72586,-74.00079,"Manhattan","Private room",75,1
"34279",40.74312,-73.99573,"Manhattan","Entire home/apt",149,5
"34280",40.68036,-73.94587,"Brooklyn","Private room",150,3
"34281",40.69279,-73.91423,"Brooklyn","Entire home/apt",110,2
"34282",40.67947,-73.97618,"Brooklyn","Entire home/apt",150,7
"34283",40.77847,-73.94962,"Manhattan","Entire home/apt",147,7
"34284",40.68518,-73.93517,"Brooklyn","Entire home/apt",150,5
"34285",40.59887,-73.9579,"Brooklyn","Private room",138,1
"34286",40.69176,-73.9383,"Brooklyn","Private room",135,2
"34287",40.59982,-73.98679,"Brooklyn","Shared room",100,1
"34288",40.82445,-73.90341,"Bronx","Private room",90,2
"34289",40.67786,-73.93254,"Brooklyn","Entire home/apt",500,1
"34290",40.63813,-74.0929,"Staten Island","Private room",115,3
"34291",40.67851,-73.93071,"Brooklyn","Entire home/apt",300,1
"34292",40.68923,-73.92816,"Brooklyn","Private room",43,30
"34293",40.85045,-73.93493,"Manhattan","Private room",75,2
"34294",40.6969,-73.9114,"Brooklyn","Private room",52,2
"34295",40.61183,-73.98219,"Brooklyn","Private room",85,5
"34296",40.63729,-74.01046,"Brooklyn","Private room",50,3
"34297",40.73495,-74.00033,"Manhattan","Entire home/apt",483,30
"34298",40.75524,-73.96382,"Manhattan","Entire home/apt",290,30
"34299",40.76701,-73.98174,"Manhattan","Entire home/apt",225,30
"34300",40.76182,-73.99771,"Manhattan","Entire home/apt",550,30
"34301",40.76194,-73.99824,"Manhattan","Entire home/apt",450,30
"34302",40.78009,-73.95929,"Manhattan","Entire home/apt",200,30
"34303",40.70747,-73.95304,"Brooklyn","Private room",80,3
"34304",40.75457,-73.96248,"Manhattan","Entire home/apt",360,30
"34305",40.77834,-73.95193,"Manhattan","Entire home/apt",210,30
"34306",40.73863,-73.98002,"Manhattan","Entire home/apt",210,30
"34307",40.75994,-73.98673,"Manhattan","Entire home/apt",225,30
"34308",40.66957,-73.95764,"Brooklyn","Private room",75,1
"34309",40.75516,-73.99547,"Manhattan","Private room",120,7
"34310",40.70844,-73.94415,"Brooklyn","Private room",70,2
"34311",40.70662,-74.00562,"Manhattan","Private room",1700,120
"34312",40.82244,-73.94994,"Manhattan","Entire home/apt",195,2
"34313",40.79889,-73.94489,"Manhattan","Entire home/apt",89,6
"34314",40.68589,-73.94762,"Brooklyn","Private room",65,2
"34315",40.81308,-73.95993,"Manhattan","Private room",45,31
"34316",40.58511,-73.81757,"Queens","Private room",53,2
"34317",40.73088,-73.87488,"Queens","Entire home/apt",125,2
"34318",40.77168,-73.95393,"Manhattan","Entire home/apt",140,2
"34319",40.73615,-73.98166,"Manhattan","Entire home/apt",130,15
"34320",40.68613,-73.94786,"Brooklyn","Private room",65,2
"34321",40.89382,-73.84844,"Bronx","Entire home/apt",75,30
"34322",40.82958,-73.94184,"Manhattan","Private room",80,1
"34323",40.68608,-73.94813,"Brooklyn","Private room",65,2
"34324",40.68635,-73.94821,"Brooklyn","Private room",55,2
"34325",40.74298,-73.97448,"Manhattan","Entire home/apt",110,1
"34326",40.78319,-73.9544,"Manhattan","Entire home/apt",120,1
"34327",40.7082,-73.96719,"Brooklyn","Private room",130,2
"34328",40.7729,-73.95761,"Manhattan","Private room",120,1
"34329",40.70934,-73.95593,"Brooklyn","Entire home/apt",162,3
"34330",40.82962,-73.94212,"Manhattan","Private room",80,1
"34331",40.63513,-74.07929,"Staten Island","Private room",135,2
"34332",40.675,-73.92358,"Brooklyn","Entire home/apt",85,1
"34333",40.75299,-73.96659,"Manhattan","Entire home/apt",699,3
"34334",40.75414,-73.96595,"Manhattan","Entire home/apt",699,3
"34335",40.75239,-73.96684,"Manhattan","Entire home/apt",699,3
"34336",40.75425,-73.96648,"Manhattan","Entire home/apt",699,3
"34337",40.75397,-73.96697,"Manhattan","Entire home/apt",699,3
"34338",40.75434,-73.96569,"Manhattan","Entire home/apt",699,3
"34339",40.75442,-73.96696,"Manhattan","Entire home/apt",699,3
"34340",40.75402,-73.9651,"Manhattan","Entire home/apt",699,3
"34341",40.75243,-73.9654,"Manhattan","Entire home/apt",699,3
"34342",40.75444,-73.96497,"Manhattan","Entire home/apt",737,3
"34343",40.75224,-73.96652,"Manhattan","Entire home/apt",737,3
"34344",40.75417,-73.96557,"Manhattan","Entire home/apt",737,3
"34345",40.75402,-73.96567,"Manhattan","Entire home/apt",737,3
"34346",40.75451,-73.96708,"Manhattan","Entire home/apt",737,3
"34347",40.75425,-73.96556,"Manhattan","Entire home/apt",737,3
"34348",40.75294,-73.96731,"Manhattan","Entire home/apt",737,3
"34349",40.75269,-73.96678,"Manhattan","Entire home/apt",737,3
"34350",40.75308,-73.96732,"Manhattan","Entire home/apt",699,3
"34351",40.75231,-73.96707,"Manhattan","Entire home/apt",699,3
"34352",40.75283,-73.96675,"Manhattan","Entire home/apt",699,3
"34353",40.75459,-73.96707,"Manhattan","Entire home/apt",737,3
"34354",40.75238,-73.96653,"Manhattan","Entire home/apt",737,3
"34355",40.77214,-73.89169,"Queens","Private room",52,1
"34356",40.66516,-73.94097,"Brooklyn","Private room",46,1
"34357",40.70756,-73.94269,"Brooklyn","Private room",76,2
"34358",40.70936,-73.94427,"Brooklyn","Private room",86,2
"34359",40.77309,-73.89256,"Queens","Private room",85,1
"34360",40.73394,-74.00175,"Manhattan","Entire home/apt",200,2
"34361",40.69128,-73.94311,"Brooklyn","Private room",60,2
"34362",40.72401,-73.98154,"Manhattan","Private room",50,30
"34363",40.77248,-73.89263,"Queens","Private room",52,1
"34364",40.69159,-73.73658,"Queens","Private room",65,2
"34365",40.68351,-73.88448,"Brooklyn","Entire home/apt",89,2
"34366",40.75424,-73.96312,"Manhattan","Entire home/apt",200,30
"34367",40.75909,-73.96398,"Manhattan","Entire home/apt",154,30
"34368",40.74422,-73.97124,"Manhattan","Entire home/apt",350,60
"34369",40.70108,-73.90222,"Queens","Entire home/apt",120,2
"34370",40.74075,-73.97674,"Manhattan","Entire home/apt",86,1
"34371",40.62771,-73.96381,"Brooklyn","Private room",40,1
"34372",40.75562,-73.99539,"Manhattan","Private room",55,30
"34373",40.76243,-73.99078,"Manhattan","Private room",95,3
"34374",40.70382,-73.91456,"Brooklyn","Entire home/apt",250,2
"34375",40.70713,-73.92918,"Brooklyn","Private room",55,2
"34376",40.70757,-73.94466,"Brooklyn","Private room",86,2
"34377",40.7089,-73.94447,"Brooklyn","Private room",86,2
"34378",40.68571,-73.93868,"Brooklyn","Entire home/apt",250,3
"34379",40.86813,-73.92393,"Manhattan","Private room",50,30
"34380",40.69752,-73.93497,"Brooklyn","Entire home/apt",245,2
"34381",40.7562,-73.96796,"Manhattan","Entire home/apt",125,1
"34382",40.81192,-73.91781,"Bronx","Entire home/apt",132,1
"34383",40.80765,-73.95484,"Manhattan","Entire home/apt",112,3
"34384",40.70562,-73.92734,"Brooklyn","Private room",65,1
"34385",40.70665,-73.90969,"Queens","Private room",53,7
"34386",40.74702,-73.82618,"Queens","Private room",38,28
"34387",40.75579,-73.9652,"Manhattan","Entire home/apt",234,30
"34388",40.72817,-73.9773,"Manhattan","Private room",81,5
"34389",40.75375,-73.96362,"Manhattan","Entire home/apt",350,30
"34390",40.68593,-73.94628,"Brooklyn","Private room",55,2
"34391",40.74573,-73.99049,"Manhattan","Entire home/apt",550,30
"34392",40.70743,-73.92294,"Brooklyn","Entire home/apt",175,4
"34393",40.75974,-73.99016,"Manhattan","Private room",110,1
"34394",40.76037,-73.9917,"Manhattan","Private room",110,1
"34395",40.75983,-73.99119,"Manhattan","Private room",115,1
"34396",40.76629,-73.986,"Manhattan","Entire home/apt",236,30
"34397",40.75981,-73.99011,"Manhattan","Private room",105,1
"34398",40.74324,-73.97224,"Manhattan","Entire home/apt",184,29
"34399",40.6838,-73.95161,"Brooklyn","Private room",60,2
"34400",40.71796,-73.957,"Brooklyn","Private room",87,30
"34401",40.71918,-73.95735,"Brooklyn","Private room",87,30
"34402",40.71763,-73.95594,"Brooklyn","Private room",87,30
"34403",40.68511,-73.94948,"Brooklyn","Private room",65,2
"34404",40.73214,-74.00531,"Manhattan","Entire home/apt",120,2
"34405",40.70161,-73.90556,"Queens","Private room",45,30
"34406",40.70296,-73.9056,"Queens","Private room",45,30
"34407",40.70176,-73.90435,"Queens","Private room",45,30
"34408",40.70378,-73.90582,"Queens","Private room",45,30
"34409",40.701,-73.90607,"Queens","Private room",45,30
"34410",40.70285,-73.90411,"Queens","Private room",45,30
"34411",40.70175,-73.90552,"Queens","Private room",45,30
"34412",40.6905,-73.86117,"Queens","Private room",80,3
"34413",40.7962,-73.94894,"Manhattan","Private room",85,1
"34414",40.73508,-73.98477,"Manhattan","Entire home/apt",118,3
"34415",40.72701,-73.97909,"Manhattan","Private room",50,1
"34416",40.76618,-73.9562,"Manhattan","Private room",99,1
"34417",40.68855,-73.9443,"Brooklyn","Entire home/apt",204,5
"34418",40.72159,-73.9962,"Manhattan","Entire home/apt",220,1
"34419",40.76193,-73.98236,"Manhattan","Entire home/apt",325,7
"34420",40.67349,-74.00589,"Brooklyn","Private room",81,1
"34421",40.88878,-73.86349,"Bronx","Private room",60,1
"34422",40.67381,-74.00762,"Brooklyn","Private room",50,1
"34423",40.8087,-73.93897,"Manhattan","Private room",90,2
"34424",40.64431,-74.01261,"Brooklyn","Private room",45,1
"34425",40.74688,-73.97342,"Manhattan","Entire home/apt",180,30
"34426",40.74631,-73.99121,"Manhattan","Entire home/apt",320,30
